soc_code,title,spec_score,spec_residual,complexity_pc1,aioe_score,emp_2005,wage_2005,emp_2009,wage_2009,emp_2014,wage_2014,emp_2019,wage_2019,emp_2024,wage_2024,emp_growth,emp_cagr,real_wage_2005,real_wage_2009,real_wage_2014,real_wage_2019,real_wage_2024,real_wage_growth,spec_tercile,aioe_tercile,emp_growth_w
41-4011,"Sales representatives, wholesale and manufacturing, technical and scientific products",2.0496420319877307,0.19932082264428663,-1.5818994158282853,0.8911985,379890.0,60760.0,406140.0,71340.0,335540.0,75140.0,306980.0,81020.0,293930.0,100070.0,-0.22627602727105214,-0.01341136556195055,97440.0,104166.37762237762,99424.79087452471,99239.20219006648,100070.0,0.02699096880131363,Middle,High AI,-0.22627602727105214
41-4012,"Sales representatives, wholesale and manufacturing, except technical and scientific products",2.076738967001787,0.014963979284977391,0.5550615543933614,0.8224681,1436800.0,47380.0,1409780.0,50920.0,1394640.0,55020.0,1344530.0,59930.0,1266860.0,66780.0,-0.11827672605790646,-0.006603208713457764,75982.6728110599,74350.32167832168,72802.12927756654,73406.6327727806,66780.0,-0.1211154131672028,Middle,High AI,-0.11827672605790646
41-9011,Demonstrators and product promoters,1.9152990135693069,0.1808307585957294,-2.752714350788363,0.1235652,86050.0,20730.0,80910.0,22510.0,83600.0,24520.0,77760.0,30930.0,64770.0,37960.0,-0.2472980825101685,-0.014840669641629667,33244.42396313364,32867.74825174825,32444.714828897337,37885.318732890104,37960.0,0.1418456232568714,Middle,Medium AI,-0.2472980825101685
41-9012,Models,1.102002296857627,0.3456496651370411,-12.637592868139771,-1.122021,1430.0,22700.0,1510.0,27330.0,5140.0,19970.0,2320.0,28350.0,5350.0,89990.0,2.7412587412587412,0.07191124920072323,36403.6866359447,39905.62237762238,26424.182509505703,34725.146656237775,89990.0,1.472002379867335,Execution,Low AI,2.297350830987184
41-9021,Real estate brokers,2.3369627768570407,0.15950377575884112,1.7241691644646548,1.149681,41760.0,57190.0,48380.0,55740.0,38720.0,57360.0,42730.0,59720.0,49590.0,72280.0,0.1875,0.009085777719914034,91714.83870967741,81388.1958041958,75898.40304182509,73149.40946421587,72280.0,-0.21190506338018253,Specification,High AI,0.1875
41-9022,Real estate sales agents,2.5637851557045734,0.14350510246217496,4.178129151238145,0.8649445,150200.0,39240.0,151550.0,40100.0,157660.0,40990.0,162330.0,48930.0,190600.0,56320.0,0.26897470039946736,0.012616250834588172,62928.66359447005,58551.60839160839,54237.71863117871,59933.030895580756,56320.0,-0.10501833690697975,Specification,High AI,0.26897470039946736
41-9031,Sales engineers,2.2080572657684097,0.12406916487530895,0.7795482306306414,1.145416,69790.0,74200.0,71640.0,83190.0,68080.0,96340.0,63550.0,103900.0,56690.0,121520.0,-0.18770597506806133,-0.010882088809099688,118993.54838709677,121469.03496503497,127476.50190114068,127264.29409464216,121520.0,0.021231836911732825,Middle,High AI,-0.18770597506806133
41-9041,Telemarketers,2.205207873237785,0.08847047414558817,1.1105140454388653,1.118129,400860.0,20360.0,307730.0,21810.0,234520.0,22740.0,134800.0,26290.0,66430.0,34410.0,-0.8342812952152872,-0.09026628295148964,32651.0599078341,31845.65034965035,30089.429657794677,32201.908486507626,34410.0,0.0538708420838697,Middle,High AI,-0.8072943315418526
41-9091,"Door-to-door sales workers, news and street vendors, and related workers",2.213942385239878,0.39056749414236336,-1.85422006588093,1.107101,10970.0,20450.0,8460.0,21300.0,7610.0,21530.0,8930.0,27420.0,4590.0,34530.0,-0.5815861440291704,-0.044821519894884365,32795.39170506912,31100.97902097902,28488.365019011406,33586.01486116543,34530.0,0.052891830368434395,Middle,High AI,-0.5815861440291704
43-1011,First-line supervisors/managers of office and administrative support workers,2.549723559426339,0.1237327213691426,4.235842587963831,1.038688,1352130.0,42400.0,1381060.0,46910.0,1404070.0,50780.0,1487870.0,56620.0,1495580.0,66140.0,0.10609186986458402,0.005321105197245268,67996.3133640553,68495.16083916083,67191.78707224334,69352.30348064138,66140.0,-0.02730020602906093,Specification,High AI,0.10609186986458402
43-2011,"Switchboard operators, including answering service",1.737310163546968,0.24773936342243918,-5.227658552518242,0.9832644,194980.0,22060.0,146980.0,24820.0,108890.0,26550.0,68050.0,30610.0,35730.0,38370.0,-0.8167504359421479,-0.08543877002344391,35377.32718894009,36240.67132867133,35130.798479087454,37493.35940555338,38370.0,0.08459295963985367,Execution,High AI,-0.8072943315418526
43-2021,Telephone operators,1.8874760482224742,0.09251765008662116,-2.141398364782861,1.019712,29290.0,31380.0,21960.0,30570.0,10220.0,35140.0,4740.0,35750.0,3950.0,39130.0,-0.8651416865824514,-0.10007961258307052,50323.6866359447,44636.47552447552,46497.03422053232,43789.20610089949,39130.0,-0.22243375603466592,Middle,High AI,-0.8072943315418526
43-3011,Bill and account collectors,2.0043083775618546,0.22873419831184494,-2.337296113765804,1.271991,431280.0,28160.0,403100.0,30940.0,346960.0,33700.0,235870.0,37000.0,165020.0,46040.0,-0.6173715451678724,-0.049305659337201546,45159.81566820276,45176.72727272727,44591.634980988594,45320.29722330857,46040.0,0.019490432340647925,Middle,High AI,-0.6173715451678724
43-3021,Billing and posting clerks and machine operators,1.8891694626982949,0.14590286379887862,-2.663797909016838,1.333455,513020.0,27780.0,493780.0,31720.0,490860.0,34410.0,466450.0,38740.0,417500.0,47170.0,-0.18619157147869478,-0.010785118317030107,44550.41474654378,46315.63636363636,45531.10266159696,47451.57606570199,47170.0,0.058800468376323016,Middle,High AI,-0.18619157147869478
43-3031,"Bookkeeping, accounting, and auditing clerks",2.022817172798948,0.1889758351648354,-1.7484457074481912,1.039749,1815340.0,29490.0,1757870.0,33450.0,1575060.0,36430.0,1512660.0,41230.0,1455770.0,49210.0,-0.1980730882369143,-0.011550553545880748,47292.71889400922,48841.67832167832,48203.95437262357,50501.50958154087,49210.0,0.04054072489018292,Middle,High AI,-0.1980730882369143
43-3041,Gaming cage workers,1.8804083117625754,0.14428992805720098,-2.7360380789202625,0.4026518,18730.0,22380.0,16070.0,25130.0,16350.0,25810.0,14330.0,28040.0,13490.0,36990.0,-0.2797650827549386,-0.01712420343109844,35890.5069124424,36693.31468531468,34151.634980988594,34345.43605788033,36990.0,0.030634649163353955,Middle,Medium AI,-0.2797650827549386
43-3051,Payroll and timekeeping clerks,1.9270051100023056,0.12200913304741823,-2.0399581619318834,1.257632,205600.0,31360.0,190810.0,36000.0,166400.0,39700.0,142700.0,46180.0,156950.0,55290.0,-0.23662451361867703,-0.01411030580122985,50291.6129032258,52565.03496503496,52530.798479087454,56564.6304262808,55290.0,0.09938808497536954,Middle,High AI,-0.23662451361867703
43-3061,Procurement clerks,2.1090095078735787,0.1259591208807016,-0.24053264324863455,1.487838,71390.0,32210.0,78150.0,36110.0,70190.0,39930.0,66030.0,43310.0,59900.0,48510.0,-0.16094691133211936,-0.009193338277550644,51654.7465437788,52725.65034965035,52835.13307984791,53049.245209229564,48510.0,-0.06088010791251371,Middle,High AI,-0.16094691133211936
43-3071,Tellers,2.1396004809180087,0.05653020510649576,0.7702726509179896,0.4727723,599220.0,21300.0,576580.0,23980.0,514520.0,25760.0,442120.0,31230.0,339340.0,39340.0,-0.43369713961483264,-0.02948429839763822,34158.52534562212,35014.153846153844,34085.4752851711,38252.780602268285,39340.0,0.1516890615725002,Middle,Medium AI,-0.43369713961483264
43-4011,Brokerage clerks,1.8294671738802377,0.2075132363496177,-3.889788877506843,1.144877,70110.0,35450.0,62470.0,40180.0,57240.0,47520.0,47990.0,52750.0,40090.0,62940.0,-0.4281842818428184,-0.028989324432014518,56850.69124423963,58668.41958041958,62878.17490494296,64612.04536566289,62940.0,0.1071105490978066,Middle,High AI,-0.4281842818428184
43-4021,Correspondence clerks,1.9825677438412006,0.13987218175385485,-1.6589645346656816,1.149758,17990.0,28420.0,10370.0,31940.0,7580.0,35460.0,6250.0,38140.0,6260.0,46740.0,-0.6520289049471929,-0.054044529371417016,45576.77419354839,46636.86713286713,46920.456273764255,46716.65232694564,46740.0,0.025522337353490757,Middle,High AI,-0.6520289049471929
43-4031,"Court, municipal, and license clerks",2.0447342999999942,0.12078462674404933,-0.8378069957790726,1.166267,102060.0,29320.0,120690.0,33520.0,128490.0,35460.0,154020.0,39380.0,170010.0,47700.0,0.6657848324514991,0.027221623225293312,47020.09216589862,48943.88811188811,46920.456273764255,48235.49472037544,47700.0,0.014459942607141145,Middle,High AI,0.6657848324514991
43-4041,"Credit authorizers, checkers, and clerks",2.3774500654293313,0.23977199513938396,1.3221413683653136,1.440296,65410.0,29330.0,57220.0,31950.0,46320.0,34550.0,26700.0,40100.0,11960.0,49130.0,-0.8171533404678184,-0.08554471273834696,47036.12903225806,46651.46853146853,45716.349809885935,49117.403206883064,49130.0,0.04451622637368675,Specification,High AI,-0.8072943315418526
43-4051,Customer service representatives,2.352655156462486,0.10003935938892194,2.4837069740122333,0.9562519,2067700.0,27490.0,2195860.0,30290.0,2511130.0,31200.0,2919230.0,34710.0,2725930.0,42830.0,0.3183392174880302,0.014652242512166458,44085.345622119814,44227.63636363636,41283.650190114065,42515.33828705514,42830.0,-0.02847534944786606,Specification,High AI,0.3183392174880302
43-4061,"Eligibility interviewers, government programs",2.2135834138313695,0.13288343118586488,0.7463183663329236,1.226286,85550.0,33740.0,110850.0,40180.0,122400.0,42200.0,139780.0,46590.0,156260.0,51500.0,0.8265341905318527,0.032214331289950104,54108.38709677419,58668.41958041958,55838.783269961976,57066.828314430975,51500.0,-0.048206705775742764,Middle,High AI,0.8265341905318527
43-4071,File clerks,1.7036495416881436,0.12111997582318024,-4.288213271590087,0.2839743,229830.0,21430.0,188510.0,24730.0,148280.0,27580.0,102300.0,32710.0,78980.0,41270.0,-0.6563546969499195,-0.05466713084372765,34367.00460829493,36109.25874125874,36493.68821292776,40065.59249120062,41270.0,0.20086113033077505,Execution,Medium AI,-0.6563546969499195
43-4081,"Hotel, motel, and resort desk clerks",2.2171267409885687,0.14219088106634858,0.6880658944121922,0.6063127,207190.0,17810.0,224360.0,19820.0,241140.0,20610.0,267940.0,24470.0,261430.0,34270.0,0.2617886963656547,0.01231363373461769,28561.658986175113,28939.972027972028,27271.026615969582,29972.639812280016,34270.0,0.19986027480364263,Middle,Medium AI,0.2617886963656547
43-4111,"Interviewers, except eligibility and loan",2.6328161280544737,0.07535249392750831,5.5645123143138,1.297031,201790.0,25110.0,215930.0,28660.0,190710.0,30790.0,188570.0,34970.0,157310.0,43830.0,-0.22042717676792706,-0.013020239547926082,40268.57142857143,41847.60839160839,40741.140684410646,42833.80524051623,43830.0,0.08844189016602813,Specification,High AI,-0.22042717676792706
43-4121,"Library assistants, clerical",1.8841725970063201,0.0886717861867159,-2.135916718893882,0.2038919,104650.0,21140.0,115310.0,22980.0,100800.0,23910.0,85910.0,27490.0,80070.0,36010.0,-0.23487816531294792,-0.013991729687767074,33901.93548387097,33554.01398601398,31637.566539923955,33671.75596402034,36010.0,0.06218124381517844,Middle,Medium AI,-0.23487816531294792
43-4131,Loan interviewers and clerks,2.1294968629884825,0.09595458732892936,0.26974055320825574,1.364395,231700.0,30200.0,195310.0,33350.0,212440.0,36880.0,208530.0,40640.0,173100.0,48950.0,-0.25291324989210184,-0.015228848574555087,48431.33640552995,48695.66433566433,48799.39163498099,49778.834571763786,48950.0,0.010709256299002826,Middle,High AI,-0.25291324989210184
43-4141,New accounts clerks,2.052720937640644,0.19902266574911764,-1.5477706766079955,1.174998,82450.0,27420.0,81650.0,30640.0,52260.0,34000.0,43420.0,36550.0,38030.0,46610.0,-0.5387507580351728,-0.0399089892616743,43973.087557603685,44738.68531468531,44988.59315589353,44769.104419241296,46610.0,0.059966506535208,Middle,High AI,-0.5387507580351728
43-4151,Order clerks,2.2885808780808805,-0.05208796668466498,3.3735748575483866,0.8388861,259760.0,25570.0,227190.0,28510.0,190390.0,31180.0,137180.0,34240.0,83420.0,44660.0,-0.6788574068370804,-0.05803073623053456,41006.26728110599,41628.58741258741,41257.186311787074,41939.64802502933,44660.0,0.08910181201929349,Specification,High AI,-0.6788574068370804
43-4161,"Human resources assistants, except payroll and timekeeping",2.4153332802737504,0.07805039015686521,3.339356254377572,1.353098,161870.0,32730.0,161920.0,36650.0,135270.0,38040.0,117340.0,41430.0,92580.0,49440.0,-0.4280595539630568,-0.028978178074058114,52488.66359447005,53514.12587412587,50334.29657794677,50746.48416112632,49440.0,-0.05808232455724476,Specification,High AI,-0.4280595539630568
43-4171,Receptionists and information clerks,2.0382866413303873,0.18914287969342092,-1.593798752943828,1.013186,1088400.0,22150.0,1052120.0,25070.0,981150.0,26760.0,1057370.0,30050.0,964530.0,37230.0,-0.11380926130099228,-0.006338932648921269,35521.65898617511,36605.706293706295,35408.66920152091,36807.43058271412,37230.0,0.04809293998598902,Middle,High AI,-0.11380926130099228
43-4181,Reservation and transportation ticket agents and travel clerks,1.999524310038856,-0.07904131591179331,0.7247484658633113,0.227312,160120.0,28120.0,142500.0,31250.0,138260.0,33510.0,123660.0,38380.0,127440.0,41460.0,-0.2040969273045216,-0.011942737244355572,45095.66820276497,45629.37062937063,44340.22813688213,47010.62182244818,41460.0,-0.08062122921469556,Middle,Medium AI,-0.2040969273045216
43-5011,Cargo and freight agents,2.060861027828437,-0.01933676662500572,0.7412432308853683,1.405415,78730.0,35860.0,82440.0,36960.0,77480.0,41380.0,95810.0,43740.0,97800.0,49900.0,0.24222024641178713,0.011481214221490843,57508.20276497696,53966.76923076923,54753.76425855513,53575.94055533829,49900.0,-0.1322976966619869,Middle,High AI,0.24222024641178713
43-5021,Couriers and messengers,1.186093751786138,0.03690349291291839,-8.667558928252495,-0.9591126,106520.0,20870.0,93460.0,23770.0,71760.0,26640.0,74720.0,29690.0,71920.0,38340.0,-0.32482162974089374,-0.020460333593175117,33468.940092165896,34707.52447552447,35249.885931558936,36366.47633946031,38340.0,0.14553971217553666,Execution,Low AI,-0.32482162974089374
43-5031,"Police, fire, and ambulance dispatchers",2.4910643888635726,0.008405647637030889,4.808530852362531,0.9074452,94060.0,30060.0,98090.0,34790.0,96390.0,37410.0,95320.0,41910.0,101140.0,50730.0,0.07527110355092494,0.003826926112686202,48206.820276497696,50798.26573426573,49500.68441064639,51334.42315213141,50730.0,0.0523407208571363,Specification,High AI,0.07527110355092494
43-5032,"Dispatchers, except police, fire, and ambulance",2.192231550122767,0.09866257586766691,0.8763729485085964,1.234523,172550.0,31390.0,185100.0,34480.0,190330.0,36690.0,199360.0,40190.0,211000.0,48880.0,0.22283396117067517,0.010644202498730326,50339.72350230414,50345.62237762238,48547.98479087452,49227.64176769652,48880.0,-0.028997447755892594,Middle,High AI,0.22283396117067517
43-5041,"Meter readers, utilities",1.5647647668502613,-0.0463374469229223,-3.9994568640883945,-0.9723772,46920.0,29310.0,42330.0,34490.0,36210.0,37580.0,30450.0,42280.0,19620.0,49180.0,-0.5818414322250639,-0.04485220171729709,47004.05529953917,50360.22377622377,49725.62737642586,51787.62612436449,49180.0,0.04629270148276256,Execution,Low AI,-0.5818414322250639
43-5051,Postal service clerks,1.8855502064306289,0.052452516129783744,-1.7559610393520546,-0.5186997,78710.0,48310.0,73690.0,52530.0,71910.0,55590.0,81170.0,48330.0,78060.0,61630.0,-0.008258162876381654,-0.0004363495298352893,77474.10138248847,76701.14685314686,73556.34980988593,59198.1071568244,61630.0,-0.2045083595647839,Middle,Medium AI,-0.008258162876381654
43-5052,Postal service mail carriers,1.1184593245977665,0.162320130640089,-10.618541285521184,-1.064715,347180.0,46330.0,339030.0,52200.0,307490.0,57200.0,339650.0,51310.0,336040.0,57490.0,-0.03208710179157786,-0.0017150106826215872,74298.80184331797,76219.3006993007,75686.69201520912,62848.22839264764,57490.0,-0.22623247517186792,Execution,Low AI,-0.03208710179157786
43-5053,"Postal service mail sorters, processors, and processing machine operators",1.3170595848942712,0.04974656531160626,-7.473805232893081,-1.185001,208600.0,43420.0,162940.0,52520.0,121590.0,54520.0,102390.0,60140.0,111930.0,56530.0,-0.4634228187919463,-0.03223454469018716,69632.0737327189,76686.54545454546,72140.53231939164,73663.85608134532,56530.0,-0.18816147545757297,Execution,Low AI,-0.4634228187919463
43-5061,"Production, planning, and expediting clerks",1.9056378271526393,0.08624190974174395,-1.8944317449308579,0.6999103,287980.0,37590.0,274140.0,41560.0,297050.0,45670.0,370380.0,48260.0,385000.0,57770.0,0.33689839572192515,0.015399062300747612,60282.58064516129,60683.41258741258,60430.26615969582,59112.3660539695,57770.0,-0.04168004452150085,Middle,High AI,0.33689839572192515
43-5071,"Shipping, receiving, and traffic clerks",1.8527714989105486,0.00013534691562933077,-1.5585045059214548,-0.7463213,759910.0,25180.0,715130.0,28250.0,661530.0,29930.0,704910.0,34190.0,857630.0,43190.0,0.12859417562606099,0.006387300028044551,40380.829493087556,41248.95104895105,39603.19391634981,41878.40438013297,43190.0,0.06956693416595915,Middle,Low AI,0.12859417562606099
53-7065,Stock clerks and order fillers,1.6489350376597425,0.11244825679620551,-4.753523635231941,,1625430.0,20100.0,1864410.0,20960.0,1878860.0,22850.0,2135850.0,27380.0,2779530.0,37090.0,0.7100275004152747,0.0286397924142916,32234.10138248848,30604.531468531466,30234.980988593157,33537.019945248336,37090.0,0.15064476468233545,Execution,,0.7100275004152747
43-5111,"Weighers, measurers, checkers, and samplers, recordkeeping",2.0652973890841926,-0.11149988929101395,1.7174817661924513,-0.1860789,79050.0,25310.0,69890.0,27310.0,69430.0,28570.0,60920.0,35040.0,49720.0,45650.0,-0.37103099304237824,-0.024108491174105073,40589.308755760365,39876.41958041958,37803.650190114065,42919.54634337114,45650.0,0.12468039982379425,Middle,Medium AI,-0.37103099304237824
43-6011,Executive secretaries and administrative assistants,2.234675911264473,0.061032792321866314,1.6856056954351768,1.079643,1442040.0,35960.0,1361170.0,41650.0,713730.0,51270.0,542690.0,60890.0,472770.0,74260.0,-0.6721519514021802,-0.05700566363028203,57668.57142857143,60814.82517482517,67840.15209125476,74582.51075479077,74260.0,0.2877031311930242,Middle,High AI,-0.6721519514021802
43-6012,Legal secretaries,2.1029993133081506,0.05723772151683226,0.3932294870889959,1.014541,265000.0,37750.0,244380.0,41080.0,212910.0,42770.0,168140.0,47300.0,154540.0,54140.0,-0.41683018867924526,-0.027983979648852908,60539.170506912444,59982.54545454545,56593.00380228137,57936.48807195933,54140.0,-0.10570297632640635,Middle,High AI,-0.41683018867924526
43-6013,Medical secretaries,2.3355533325827196,0.11433538917811115,2.166398915695975,1.217982,381020.0,27320.0,469740.0,30190.0,516050.0,32240.0,604780.0,36580.0,830760.0,44640.0,1.1803579864574039,0.04187892411196281,43812.71889400922,44081.62237762238,42659.77186311787,44805.85060617912,44640.0,0.01888221335891352,Specification,High AI,1.1803579864574039
43-6014,"Secretaries, except legal, medical, and executive",1.918084881363393,0.14415378122344924,-2.3539011418537754,1.099056,1744380.0,26670.0,1797670.0,29980.0,2207220.0,33240.0,2038340.0,37690.0,1737820.0,46290.0,-0.0037606484825554063,-0.0001982823131215783,42770.32258064516,43774.993006993005,43982.96577946768,46165.45952287837,46290.0,0.08229251515974302,Middle,High AI,-0.0037606484825554063
43-9021,Data entry keyers,2.0480279134528225,0.016976231151174304,0.2445705097146896,0.3108081,296700.0,23810.0,243550.0,27150.0,205950.0,28870.0,159930.0,33490.0,135280.0,39850.0,-0.544051230198854,-0.04049285500883304,38183.77880184331,39642.7972027972,38200.60836501901,41020.993351583886,39850.0,0.04363688588297213,Middle,Medium AI,-0.544051230198854
43-9022,Word processors and typists,1.865439160304607,0.14908046994673985,-2.9357303889465842,0.6219606,153580.0,29020.0,109470.0,32590.0,81300.0,36700.0,47460.0,40340.0,36030.0,47850.0,-0.7653991405130877,-0.0734700709950662,46538.986175115206,47585.95804195804,48561.216730038024,49411.37270238561,47850.0,0.0281702274293591,Middle,Medium AI,-0.7653991405130877
43-9031,Desktop publishers,2.116119114555712,0.10873726209931167,0.005362192227118621,0.3437743,29910.0,32800.0,22810.0,36470.0,13310.0,38200.0,8740.0,45390.0,4000.0,53620.0,-0.8662654630558342,-0.10047586586790413,52600.921658986175,53251.3006993007,50546.007604562736,55596.980836918265,53620.0,0.019373773479114096,Middle,Medium AI,-0.8072943315418526
43-9041,Insurance claims and policy processing clerks,1.9079487595783478,0.1285790121073369,-2.2989379382321844,1.240201,239120.0,30130.0,235480.0,34040.0,252670.0,36740.0,257000.0,40750.0,229070.0,48450.0,-0.042029106724657074,-0.002257337020208805,48319.078341013825,49703.16083916084,48614.144486692014,49913.57059053578,48450.0,0.0027095231010449018,Middle,High AI,-0.042029106724657074
43-9051,"Mail clerks and mail machine operators, except postal service",1.4775710072834525,0.04950801993660847,-5.849259151385426,-0.8184676,148330.0,22870.0,131750.0,25700.0,99190.0,27890.0,83580.0,30960.0,62730.0,38150.0,-0.5770916200364054,-0.04428423020305605,36676.3133640553,37525.594405594406,36903.8783269962,37922.06491982792,38150.0,0.04018088244902474,Execution,Low AI,-0.5770916200364054
43-9061,"Office clerks, general",1.826331346105782,0.18008911562409158,-3.644330345297023,0.9888986,2997370.0,23070.0,2815240.0,26140.0,2889970.0,28670.0,2956060.0,34040.0,2510550.0,43630.0,-0.16241571777925315,-0.009284701377712423,36997.050691244236,38168.055944055945,37935.96958174905,41694.67344544388,43630.0,0.17928319108759458,Middle,High AI,-0.16241571777925315
43-9071,"Office machine operators, except computer",1.7521243278940348,0.1382409001433842,-3.971349796125828,-0.5171404,87900.0,23990.0,70230.0,26610.0,66530.0,28510.0,45960.0,33450.0,24740.0,39020.0,-0.7185437997724687,-0.06454775387173173,38472.44239631336,38854.32167832168,37724.25855513308,40971.9984356668,39020.0,0.014232462759866539,Execution,Medium AI,-0.7185437997724687
43-9081,Proofreaders and copy markers,1.4358756489869668,0.1412590671266012,-7.197874259304897,1.288375,18070.0,25590.0,14050.0,30700.0,10500.0,34980.0,7730.0,40630.0,5160.0,49210.0,-0.7144438295517432,-0.06383546026380404,41038.34101382488,44826.293706293705,46285.32319391635,49766.585842784516,49210.0,0.19912254697192253,Execution,High AI,-0.7144438295517432
43-9111,Statistical assistants,2.2272953625796634,0.1286773574353668,0.9273986716271722,1.389965,18700.0,28950.0,15900.0,35920.0,14110.0,42070.0,9810.0,49870.0,5900.0,51440.0,-0.6844919786096256,-0.05890790251816558,46426.72811059908,52448.22377622377,55666.768060836504,61084.41141963238,51440.0,0.10798245091616544,Middle,High AI,-0.6844919786096256
45-1011,"First-line supervisors/managers of farming, fishing, and forestry workers",1.9712609081478325,-0.03430075263189236,-0.013032743069377357,-0.4791843,19750.0,36030.0,20200.0,40500.0,18530.0,44880.0,22560.0,48280.0,29530.0,59330.0,0.4951898734177215,0.02139692155944095,57780.829493087556,59135.66433566433,59384.94296577947,59136.863511928044,59330.0,0.026811150350442344,Middle,Medium AI,0.4951898734177215
45-2011,Agricultural inspectors,1.9805984545529112,-0.08789001541875563,0.6229082945332992,0.1704867,11730.0,32840.0,14030.0,41500.0,13800.0,43090.0,13760.0,45490.0,12090.0,50990.0,0.030690537084398978,0.001592266415370025,52665.069124423964,60595.804195804194,57016.425855513306,55719.46812671099,50990.0,-0.03180607473364416,Middle,Medium AI,0.030690537084398978
45-2021,Animal breeders,1.5267914481342721,0.0473127797455517,-5.329650069490228,-1.044292,1860.0,26820.0,1700.0,29680.0,1110.0,40000.0,1610.0,42920.0,1730.0,52000.0,-0.06989247311827956,-0.0038061633497045166,43010.875576036866,43336.95104895105,52927.756653992394,52571.54477903793,52000.0,0.2089965457241551,Execution,Low AI,-0.06989247311827956
45-2041,"Graders and sorters, agricultural products",1.5169604592313237,-0.02697711116450474,-4.678225636064819,-1.370968,45010.0,16770.0,40160.0,19010.0,36100.0,19910.0,34340.0,25670.0,26870.0,35430.0,-0.4030215507664963,-0.026785994593125473,26893.824884792626,27757.25874125874,26344.790874524715,31442.487289792727,35430.0,0.317402792342648,Execution,Low AI,-0.4030215507664963
45-2091,Agricultural equipment operators,1.5934791829114427,-0.013622115130231371,-4.039890290386815,-1.145156,19940.0,19460.0,22420.0,23460.0,26100.0,26910.0,26990.0,31950.0,30940.0,42580.0,0.551654964894684,0.023391605473281896,31207.74193548387,34254.881118881116,35607.14828897338,39134.68908877591,42580.0,0.36440502770197636,Execution,Low AI,0.551654964894684
45-2092,"Farmworkers and laborers, crop, nursery, and greenhouse",1.7473243615245158,-0.025889486462726374,-2.361149722928665,-1.601349,227750.0,16450.0,233650.0,18540.0,269650.0,19060.0,295520.0,25440.0,261690.0,35690.0,0.14902305159165752,0.007337952895428934,26380.645161290322,27070.993006993005,25220.076045627375,31160.766523269456,35690.0,0.3528857911469797,Execution,Low AI,0.14902305159165752
45-2093,"Farmworkers, farm and ranch animals",1.7311168935896946,-0.017554188807657356,-2.6091799665608613,-1.108432,49740.0,18220.0,35000.0,21670.0,31540.0,22930.0,36630.0,27830.0,35420.0,36150.0,-0.28789706473663046,-0.017711423477459465,29219.17050691244,31641.23076923077,30340.83650190114,34088.21274931561,36150.0,0.2372014459290663,Execution,Low AI,-0.28789706473663046
45-4011,Forest and conservation workers,1.6289000197901478,-0.07457625334916407,-3.065920650903292,-1.064205,8700.0,19680.0,5840.0,25580.0,6870.0,27160.0,6760.0,31770.0,5630.0,43680.0,-0.3528735632183908,-0.02264562781139068,31560.552995391703,37350.37762237762,35937.946768060836,38914.211967149,43680.0,0.3840061676478835,Execution,Low AI,-0.3528735632183908
45-4021,Fallers,0.8648995362530556,-0.030281508685624292,-11.234586958824515,-1.795407,9780.0,28360.0,6480.0,32220.0,6090.0,34490.0,4890.0,44650.0,4110.0,53900.0,-0.5797546012269938,-0.044601914470807746,45480.55299539171,47045.706293706295,45636.95817490494,54690.574892452096,53900.0,0.18512191365530206,Execution,Low AI,-0.5797546012269938
45-4022,Logging equipment operators,1.6749625794269145,-0.10805774256444156,-2.262045075267641,-1.003702,26880.0,28920.0,23630.0,31840.0,26010.0,35190.0,26030.0,41440.0,22520.0,49210.0,-0.16220238095238096,-0.009271421924634704,46378.61751152074,46490.853146853144,46563.19391634981,50758.732890105595,49210.0,0.06104930764216786,Execution,Low AI,-0.16220238095238096
45-4023,Log graders and scalers,1.8750541332604738,-0.031782208663293066,-1.0107550575666604,-0.4768305,4520.0,27680.0,2940.0,33700.0,2780.0,35430.0,3300.0,37280.0,3310.0,46710.0,-0.2676991150442478,-0.016264378110264044,44390.04608294931,49206.71328671328,46880.76045627376,45663.261634728195,46710.0,0.05226293103448274,Middle,Medium AI,-0.2676991150442478
47-1011,First-line supervisors/managers of construction trades and extraction workers,2.0653154891494867,-0.09356147891335187,1.5363783401558975,-0.3054048,555380.0,51970.0,531840.0,58330.0,496370.0,60990.0,626180.0,66210.0,806080.0,78690.0,0.45140264323526236,0.019800341680467293,83343.59447004608,85169.95804195805,80701.59695817491,81098.83457176379,78690.0,-0.05583625831879134,Middle,Medium AI,0.45140264323526236
47-2011,Boilermakers,1.6297813432298527,-0.25391303430509615,-1.2446287440696415,-1.097532,17760.0,48050.0,22400.0,56100.0,17210.0,59860.0,15820.0,63100.0,10170.0,73340.0,-0.42736486486486486,-0.028916138998390184,77057.14285714286,81913.84615384616,79206.38783269962,77289.47985921001,73340.0,-0.04823878383388948,Execution,Low AI,-0.42736486486486486
47-2021,Brickmasons and blockmasons,1.785055802282566,-0.09828024448174588,-1.2482500502348535,-1.75434,115950.0,41860.0,87780.0,46740.0,59340.0,47650.0,60650.0,53100.0,53520.0,60800.0,-0.5384217335058215,-0.039872955905799645,67130.32258064515,68246.93706293705,63050.19011406844,65040.750879937426,60800.0,-0.09429900434398172,Execution,Low AI,-0.5384217335058215
